Latitude,Longitude,Altitude,MagX,MagY,MagZ,NetField,TimeStamp
71.0614766,31.6129551,0.0,-35.905,-19.414,17.990,44.607,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-35.755,-18.065,17.465,43.702,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.580,-18.365,17.615,44.561,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-35.680,-18.815,17.390,43.926,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.130,-18.065,18.440,44.405,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-35.980,-18.440,17.990,44.252,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.130,-18.740,17.166,44.173,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.130,-16.866,18.215,43.836,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-37.105,-18.890,16.716,44.866,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.055,-17.990,17.615,43.976,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.205,-18.665,18.290,44.651,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.355,-19.114,17.390,44.604,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-35.456,-18.740,17.915,43.923,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-35.980,-18.665,17.465,44.136,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.355,-18.815,17.615,44.564,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.655,-18.665,17.315,44.629,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-35.830,-18.740,17.390,44.016,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.805,-18.665,17.915,44.988,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.805,-18.440,17.016,44.544,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.805,-18.890,16.491,44.535,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-37.329,-18.965,16.416,44.974,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.805,-17.915,17.091,44.358,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-37.105,-18.665,17.540,45.086,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.730,-18.065,17.091,44.357,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-35.605,-17.765,17.540,43.486,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.580,-18.515,16.716,44.275,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.505,-18.740,16.416,44.196,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.205,-18.515,16.116,43.742,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-37.180,-18.890,16.716,44.928,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.655,-17.990,16.491,44.036,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.880,-18.290,16.041,44.181,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.730,-17.765,16.416,43.979,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.355,-17.465,16.791,43.688,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-37.105,-16.791,16.941,44.110,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-37.479,-19.414,15.741,45.049,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.730,-18.890,15.516,44.121,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-37.629,-19.264,17.465,45.740,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-37.105,-18.890,16.866,44.922,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.580,-17.765,17.540,44.287,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.655,-18.815,17.016,44.577,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-37.329,-18.065,16.791,44.741,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.130,-18.215,17.465,44.071,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-36.805,-18.590,17.166,44.663,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-35.980,-18.065,18.515,44.314,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-35.905,-18.140,18.290,44.190,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-35.680,-18.665,17.540,43.922,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-32.532,-16.716,19.264,41.339,03/20/2023 19:03:45
71.0614766,31.6129551,0.0,-34.631,-16.566,18.215,42.491,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-32.982,-15.891,19.639,41.546,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-32.982,-16.416,19.639,41.749,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-33.582,-15.891,18.590,41.543,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-33.432,-16.191,18.665,41.572,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-33.881,-16.716,18.290,41.975,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-33.132,-17.465,19.339,42.152,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-33.507,-16.491,19.639,42.194,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-32.532,-17.465,19.789,41.893,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-33.282,-16.716,19.714,42.140,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-33.806,-16.416,19.189,42.197,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-33.432,-17.016,18.665,41.900,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-33.956,-17.016,18.590,42.286,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-34.331,-16.941,18.215,42.396,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-33.582,-16.941,18.140,41.758,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-33.881,-16.641,19.114,42.311,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-33.282,-16.416,19.189,41.778,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-34.481,-15.891,19.264,42.575,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-34.181,-15.816,18.590,42.001,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-35.081,-15.891,18.365,42.667,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-34.631,-15.591,19.040,42.484,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-34.331,-15.816,19.264,42.425,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-34.706,-16.341,18.515,42.595,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-34.781,-15.891,18.965,42.684,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-34.331,-16.116,18.515,42.204,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-35.231,-16.191,17.915,42.712,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-35.905,-14.842,18.290,42.942,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-36.055,-15.442,17.241,42.845,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-36.055,-15.666,16.941,42.807,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-36.280,-15.966,16.791,43.048,03/20/2023 19:03:59
71.0614766,31.6129551,0.0,-35.830,-16.416,17.091,42.958,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-35.905,-16.491,17.765,43.321,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-35.231,-16.791,17.315,42.696,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-34.706,-16.341,17.315,42.087,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-35.306,-17.690,17.615,43.240,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-33.956,-17.241,18.890,42.510,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-33.432,-17.390,19.189,42.289,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-33.282,-17.166,19.564,42.250,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-33.657,-17.241,20.389,42.962,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-32.382,-17.465,20.764,42.247,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-32.232,-17.840,20.764,42.289,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-32.607,-17.990,20.988,42.748,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-32.532,-17.840,20.539,42.408,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-32.082,-17.990,21.063,42.386,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-31.708,-16.566,21.363,41.668,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-32.757,-16.866,21.213,42.514,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-33.282,-16.641,20.539,42.502,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-32.907,-16.416,19.939,41.832,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-33.657,-15.142,20.014,41.983,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-34.106,-16.266,18.515,42.079,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-34.106,-15.292,19.414,42.119,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-34.181,-15.292,19.040,42.008,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-34.106,-15.142,18.665,41.724,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-34.856,-14.842,19.040,42.399,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-35.006,-15.442,18.890,42.669,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-34.256,-15.367,18.815,41.995,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-34.406,-15.591,18.515,42.067,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-34.856,-15.591,18.215,42.306,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-34.706,-14.392,18.590,41.919,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-35.156,-15.067,18.590,42.527,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-34.256,-15.442,19.789,42.468,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-34.481,-14.692,19.939,42.454,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-33.956,-14.617,20.614,42.327,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-32.607,-14.767,20.464,41.232,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-33.956,-15.217,20.314,42.394,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-34.106,-15.442,18.665,41.834,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-34.181,-16.341,19.339,42.537,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-32.832,-16.566,19.639,41.690,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-32.307,-17.390,21.438,42.495,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-29.834,-19.714,22.638,42.322,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-26.835,-22.188,24.661,42.669,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-24.437,-22.563,25.636,41.993,03/20/2023 19:04:00
71.0614766,31.6129551,0.0,-24.062,-23.687,23.837,41.331,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.285,-26.910,22.563,44.471,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.210,-21.888,23.912,42.323,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.311,-23.387,24.212,42.725,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.411,-25.936,23.537,43.271,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-22.188,-25.186,25.786,42.327,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-21.363,-28.110,25.411,43.500,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-17.390,-29.084,26.985,43.319,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-15.217,-30.058,27.810,43.686,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-13.717,-29.984,28.559,43.621,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-12.518,-29.009,30.283,43.764,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-10.494,-29.459,30.058,43.376,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-10.419,-29.009,31.183,43.846,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-8.096,-27.435,32.157,43.038,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-6.222,-26.311,33.357,42.937,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-5.697,-23.912,35.156,42.897,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-5.397,-19.714,36.655,41.968,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-2.923,-21.288,37.105,42.878,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-4.198,-19.414,37.105,42.087,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-4.273,-18.365,37.554,42.022,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-4.572,-18.665,37.404,42.052,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-6.147,-17.091,38.604,42.663,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-6.821,-17.390,38.679,42.953,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-7.196,-16.491,38.979,42.931,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-7.421,-16.191,38.379,42.310,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-8.171,-17.615,38.079,42.744,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-10.119,-17.915,37.554,42.822,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-10.494,-17.540,38.304,43.416,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-10.944,-17.690,38.229,43.522,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-11.619,-17.915,38.529,44.050,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-12.593,-18.740,38.454,44.592,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-12.518,-18.365,37.629,43.703,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-13.792,-18.590,38.154,44.627,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-15.217,-18.740,37.404,44.518,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-16.716,-17.690,37.779,44.940,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-18.665,-18.515,36.055,44.622,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-20.239,-19.114,35.306,44.961,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-21.738,-19.789,34.331,45.197,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-21.363,-18.590,33.806,44.100,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-22.488,-18.290,33.132,44.022,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-23.087,-17.915,32.382,43.619,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-24.961,-18.140,30.433,43.339,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.011,-18.290,28.185,42.491,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.110,-18.665,26.610,42.972,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.559,-18.740,25.186,42.440,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-29.609,-18.215,22.713,41.525,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-30.358,-18.215,21.663,41.505,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.960,-17.915,22.862,40.316,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.985,-17.091,23.162,39.456,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.610,-17.465,22.563,39.016,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.835,-18.065,21.438,38.808,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.435,-18.065,20.389,38.662,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.360,-18.890,21.063,39.358,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-23.462,-19.189,22.188,37.563,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-22.038,-18.065,22.862,36.534,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-22.413,-18.215,22.563,36.649,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-24.062,-18.815,21.588,37.403,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.111,-18.740,20.089,37.220,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.486,-18.140,20.014,37.137,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.636,-17.540,19.864,36.871,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.186,-17.990,20.314,37.022,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-24.661,-17.990,20.614,36.834,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.786,-17.765,20.839,37.613,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.636,-18.440,20.164,37.467,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.486,-18.365,20.464,37.491,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.936,-18.665,19.639,37.506,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.460,-19.040,19.939,38.213,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.236,-19.040,20.014,38.097,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.861,-18.665,19.264,37.260,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.861,-18.590,19.789,37.496,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.460,-18.815,19.789,38.023,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.236,-19.040,19.714,37.940,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.086,-18.965,19.639,37.760,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.861,-19.114,19.789,37.759,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.786,-19.189,20.389,38.064,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.711,-19.339,19.639,37.693,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.111,-19.189,19.939,37.368,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.486,-18.665,19.789,37.276,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.936,-19.114,19.564,37.693,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.336,-19.114,20.014,37.521,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.161,-18.290,19.939,37.636,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.535,-18.815,19.639,37.998,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.861,-18.590,19.414,37.300,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.236,-18.065,19.864,37.540,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.161,-18.365,19.414,37.397,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.236,-18.515,19.639,37.640,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.835,-18.515,19.339,37.907,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.910,-18.590,19.489,38.073,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.535,-18.365,18.515,37.205,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.610,-17.690,18.740,37.044,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.660,-18.140,18.665,37.980,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.035,-17.765,18.215,37.859,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.735,-17.915,18.440,37.818,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.210,-17.765,18.815,37.550,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.985,-18.065,19.264,37.758,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.285,-18.140,19.114,37.933,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.135,-18.065,19.639,38.057,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.435,-18.515,19.114,38.221,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.360,-18.365,19.264,38.170,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.660,-19.040,18.365,38.273,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.985,-18.515,18.365,37.527,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.210,-18.365,18.290,37.579,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.060,-18.515,18.215,37.508,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.409,-18.065,18.740,38.531,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.910,-18.440,18.440,37.473,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.435,-18.890,18.065,37.892,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.285,-18.215,18.890,37.856,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.510,-18.590,18.215,37.870,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.035,-18.590,18.440,38.361,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.110,-18.365,18.440,38.307,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.960,-18.590,18.215,38.198,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.810,-18.665,17.390,37.738,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.035,-18.965,17.615,38.156,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.735,-18.965,17.540,37.902,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.735,-18.065,18.890,38.110,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.360,-17.840,18.890,37.731,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.285,-17.840,18.815,37.640,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.060,-18.365,19.040,37.842,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.885,-18.365,18.065,37.963,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.585,-18.440,18.515,37.997,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.409,-18.290,18.365,38.456,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.810,-18.515,18.890,38.380,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.060,-18.440,19.264,37.992,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.210,-18.740,18.590,37.910,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.735,-18.890,18.365,38.253,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.210,-18.590,18.665,37.873,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.435,-18.965,17.990,37.894,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.810,-18.365,18.140,37.944,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.660,-18.140,17.915,37.618,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.510,-18.665,17.540,37.588,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.110,-19.114,18.740,38.816,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.285,-19.264,17.465,37.691,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.435,-19.114,17.990,37.970,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.510,-18.740,17.615,37.660,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.210,-18.815,17.390,37.374,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.185,-19.189,17.840,38.482,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.060,-18.665,17.166,37.085,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.360,-19.339,17.690,37.888,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.435,-18.890,17.540,37.645,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.810,-18.890,18.365,38.308,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.735,-18.815,17.915,38.002,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.060,-18.515,18.440,37.618,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.409,-18.665,18.215,38.565,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.885,-18.665,17.990,38.073,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.210,-18.890,17.390,37.412,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.585,-18.590,17.615,37.640,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.660,-18.140,17.615,37.476,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.035,-18.140,17.390,37.649,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.334,-18.140,17.315,37.838,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.484,-18.365,16.491,37.691,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-29.309,-17.915,16.116,37.943,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-29.384,-17.840,16.191,37.998,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-29.084,-17.840,16.866,38.061,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.709,-17.690,16.791,37.671,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.484,-18.515,17.315,38.131,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.110,-18.440,16.866,37.612,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.035,-18.665,16.641,37.566,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.035,-18.140,17.540,37.718,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.660,-18.215,17.540,37.477,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.985,-18.440,17.615,37.129,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.409,-17.840,18.140,38.137,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.810,-18.140,17.990,37.764,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.810,-18.140,17.690,37.622,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.360,-17.915,17.540,37.110,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.435,-18.815,17.166,37.434,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.510,-18.515,18.065,37.762,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.585,-18.815,17.615,37.752,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.985,-18.665,17.990,37.419,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.334,-18.590,17.241,38.022,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.110,-19.114,17.315,38.149,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.510,-19.339,17.540,37.927,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.035,-18.965,17.091,37.917,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.885,-18.215,17.241,37.504,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.409,-17.690,17.315,37.681,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.885,-18.140,17.241,37.468,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.585,-18.290,18.140,37.743,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.210,-17.990,17.615,37.072,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.660,-18.665,17.315,37.593,03/20/2023 19:04:59
